epoch,accuracy,loss,val_accuracy,val_loss
0,0.9761877655982971,0.062136296182870865,0.9802350401878357,0.052497196942567825
1,0.9800801277160645,0.0514775812625885,0.9818376302719116,0.049756065011024475
2,0.9800229072570801,0.05116010457277298,0.9839743375778198,0.05003288388252258
3,0.9820263385772705,0.04877923056483269,0.9815705418586731,0.049666184931993484
4,0.9824270009994507,0.04554811865091324,0.9863781929016113,0.04732002317905426
